evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:32152146,literature,PubMed,32152146,https://pubmed.ncbi.nlm.nih.gov/32152146/,10.1136/bmjdrc-2019-000948,32152146,Genistein stimulates insulin sensitivity through gut microbiota reshaping and skeletal muscle AMPK activation in obese subjects.,2020,BMJ open diabetes research & care,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:31263284,literature,PubMed,31263284,https://pubmed.ncbi.nlm.nih.gov/31263284/,10.1038/s41591-019-0495-2,31263284,Supplementation with Akkermansia muciniphila in overweight and obese human volunteers: a proof-of-concept exploratory study.,2019,Nature medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:27892954,literature,PubMed,27892954,https://pubmed.ncbi.nlm.nih.gov/27892954/,10.1038/nm.4236,27892954,A purified membrane protein from Akkermansia muciniphila or the pasteurized bacterium improves metabolism in obese and diabetic mice.,2017,Nature medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_supplement,2026-06-06
PMID:42169316,literature,PubMed,42169316,https://pubmed.ncbi.nlm.nih.gov/42169316/,10.1016/j.foodres.2026.119354,42169316,Resveratrol and tomato pectin synergistically ameliorated metabolic disorder in high-fat-diet mice through the microbiota-gut-liver axis.,2026,"Food research international (Ottawa, Ont.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42157654,literature,PubMed,42157654,https://pubmed.ncbi.nlm.nih.gov/42157654/,10.1002/mnfr.70495,42157654,"Gut Microbiota as a Mediator of Sarcopenic Obesity: Mechanisms, Modifiable Factors, and Healthcare Burden.",2026,Molecular nutrition & food research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42139619,literature,PubMed,42139619,https://pubmed.ncbi.nlm.nih.gov/42139619/,10.36740/WLek/220666,42139619,"Clinical, endoscopic, morphological and microbiological characteristics of diverticular disease in patients with metabolic disorders.",2026,"Wiadomosci lekarskie (Warsaw, Poland : 1960)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42130741,literature,PubMed,42130741,https://pubmed.ncbi.nlm.nih.gov/42130741/,10.3389/fendo.2026.1829579,42130741,"Post-transplant diabetes mellitus after kidney transplantation: pathogenesis, risk factors, and management strategies.",2026,Frontiers in endocrinology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42116498,literature,PubMed,42116498,https://pubmed.ncbi.nlm.nih.gov/42116498/,10.1016/j.foodres.2026.119257,42116498,Timing matters in type 2 diabetes: Early high-Fiber nutrition enhances glycemic control and reshapes gut microbiota.,2026,"Food research international (Ottawa, Ont.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42105359,literature,PubMed,42105359,https://pubmed.ncbi.nlm.nih.gov/42105359/,10.1093/nutrit/nuag049,42105359,Monounsaturated Fatty Acid-Rich Foods and Gut Microbiota Composition: A Systematic Review of In Vivo Studies and Randomized Clinical Trials.,2026,Nutrition reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42075780,literature,PubMed,42075780,https://pubmed.ncbi.nlm.nih.gov/42075780/,10.3390/ph19040523,42075780,Lingguizhugan Decoction Ameliorates MASLD by Modulating the Gut Microbiota and Enriching Non-12-OH Bile Acids to Activate TGR5-Mediated Thermogenesis.,2026,"Pharmaceuticals (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42067693,literature,PubMed,42067693,https://pubmed.ncbi.nlm.nih.gov/42067693/,10.1007/s13659-026-00612-4,42067693,Diversity of oligosaccharides in lipooligosaccharides of Akkermansia muciniphila and its anti-atherosclerotic activity.,2026,Natural products and bioprospecting,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42061563,literature,PubMed,42061563,https://pubmed.ncbi.nlm.nih.gov/42061563/,10.1016/j.jep.2026.121684,42061563,Oroxin A in Linggui Zhugan Decoction in the treatment of MASH by regulating cholesterol-bile acid metabolism.,2026,Journal of ethnopharmacology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42060019,literature,PubMed,42060019,https://pubmed.ncbi.nlm.nih.gov/42060019/,10.1007/s40520-026-03403-6,42060019,Association between gut microbiota and sarcopenia in older adults: a cross-sectional analysis from the second wave of the Birjand Longitudinal Aging Study (BLAS).,2026,Aging clinical and experimental research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42047845,literature,PubMed,42047845,https://pubmed.ncbi.nlm.nih.gov/42047845/,10.1007/s00394-026-03967-z,42047845,Metabolic and gut microbiota effects of ketogenic diet and exogenous ketone salts in a rat model of metabolic syndrome.,2026,European journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42042874,literature,PubMed,42042874,https://pubmed.ncbi.nlm.nih.gov/42042874/,10.3390/metabo16040228,42042874,Weizmannia coagulans BC99 Ameliorates Obesity and Associated Inflammation by Remodeling the Gut Microbiota and Regulating Lysophosphatidylcholine and Conjugated Bile Acid Metabolism.,2026,Metabolites,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42010766,literature,PubMed,42010766,https://pubmed.ncbi.nlm.nih.gov/42010766/,10.1080/19490976.2026.2661415,42010766,Exercise intensity as a modulator of gut microbiota and host metabolic health in obesity.,2026,Gut microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41907517,literature,PubMed,41907517,https://pubmed.ncbi.nlm.nih.gov/41907517/,10.1080/29933935.2025.2605879,41907517,Obesity-associated gut microbiome influences diet-induced metabolic and cognitive outcomes in older adults.,2026,Gut microbes reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41895350,literature,PubMed,41895350,https://pubmed.ncbi.nlm.nih.gov/41895350/,10.1016/j.micpath.2026.108466,41895350,"Understanding gut microbiota dysbiosis as a plausible link between obstructive sleep apnea (OSA), viral infections, and lifestyle diseases.",2026,Microbial pathogenesis,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41882376,literature,PubMed,41882376,https://pubmed.ncbi.nlm.nih.gov/41882376/,10.1038/s41390-026-04877-w,41882376,Genetically mediated causal relationship between gut microbiota composition and childhood obesity.,2026,Pediatric research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41881081,literature,PubMed,41881081,https://pubmed.ncbi.nlm.nih.gov/41881081/,10.1016/j.fitote.2026.107203,41881081,Characterized polyphenols from Prunus cerasifera alleviated HFD-induced intestinal inflammation and barrier dysfunction in obese mice by remodeling the gut microbiota and short-chain fatty acid profile.,2026,Fitoterapia,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41862452,literature,PubMed,41862452,https://pubmed.ncbi.nlm.nih.gov/41862452/,10.1038/s41467-026-70613-x,41862452,High-resolution phage-host assignment through key proteins using large language models.,2026,Nature communications,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41835385,literature,PubMed,41835385,https://pubmed.ncbi.nlm.nih.gov/41835385/,10.3389/fnut.2026.1733803,41835385,Maternal overweight/obesity and yoghurt supplementation from early pregnancy to postpartum augments infant gut microbiota.,2026,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41834998,literature,PubMed,41834998,https://pubmed.ncbi.nlm.nih.gov/41834998/,10.3389/fcimb.2026.1781222,41834998,Role of oral-gut microbiota dysbiosis in regulating systemic impairment during age-related obesity: an animal study.,2026,Frontiers in cellular and infection microbiology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41830637,literature,PubMed,41830637,https://pubmed.ncbi.nlm.nih.gov/41830637/,10.1021/acs.jafc.5c14405,41830637,3'-Hydroxypterostilbene Alleviates Obesity and Lipoprotein Metabolism Dysregulation by Reshaping Gut Microbiota in High-Fat Diet-Induced Obese Mice.,2026,Journal of agricultural and food chemistry,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41812148,literature,PubMed,41812148,https://pubmed.ncbi.nlm.nih.gov/41812148/,10.1093/nutrit/nuaf255,41812148,"Effects of Polyphenols on Gut Health and Inflammation in Overweight and Obese Populations: A Systematic Review and Meta-analysis of Dose, Duration, and Food Matrix.",2026,Nutrition reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41800297,literature,PubMed,41800297,https://pubmed.ncbi.nlm.nih.gov/41800297/,10.2147/DDDT.S595588,41800297,Gut-Derived Hippuric Acid Alleviates Hepatic Lipid Metabolism via UGDH/FOXK1/CD36 Axis in Obese Mice.,2026,"Drug design, development and therapy",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41791485,literature,PubMed,41791485,https://pubmed.ncbi.nlm.nih.gov/41791485/,10.1016/j.lfs.2026.124310,41791485,Targeting gut-microbiota-dependent choline metabolite trimethylamine N-oxide ameliorates bone health in ovariectomized mice.,2026,Life sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41767236,literature,PubMed,41767236,https://pubmed.ncbi.nlm.nih.gov/41767236/,10.1155/jnme/9988966,41767236,Gut Microbiota Alterations in Hypothyroidism: A Pilot Study Revealing Increased Abundance of Specific Bacterial Genera.,2026,Journal of nutrition and metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41751341,literature,PubMed,41751341,https://pubmed.ncbi.nlm.nih.gov/41751341/,10.3390/biomedicines14020442,41751341,Strain-Dependent Effects of Dietary Cholic Acid on Liver Fibrogenesis and Gut Microbiota in TSNO and TSOD Mice.,2026,Biomedicines,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41738389,literature,PubMed,41738389,https://pubmed.ncbi.nlm.nih.gov/41738389/,10.1039/d5fo04941e,41738389,"Theaflavins ameliorate obesity through enhanced antioxidant capacity, a suppressed hepatic BCAA degradation pathway, and gut microbiota modulation.",2026,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41697114,literature,PubMed,41697114,https://pubmed.ncbi.nlm.nih.gov/41697114/,10.23736/S2724-6507.25.04483-5,41697114,Gut microbiota and metabolic syndrome in postmenopausal women: a narrative review of mechanisms and dietary recommendations.,2026,Minerva endocrinology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41683253,literature,PubMed,41683253,https://pubmed.ncbi.nlm.nih.gov/41683253/,10.3390/nu18030431,41683253,Proanthocyanidins Inhibit Neuroinflammation in High-Fat-Induced Obese Mice by Modulating Intestinal Flora and Their Metabolites.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41660421,literature,PubMed,41660421,https://pubmed.ncbi.nlm.nih.gov/41660421/,10.3389/fnut.2026.1710739,41660421,Unveiling the pathways of Xuanbai Chengqi Decoction in obese asthma: from immune modulation to microbial restoration.,2026,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41657529,literature,PubMed,41657529,https://pubmed.ncbi.nlm.nih.gov/41657529/,10.1002/fsn3.71497,41657529,Association of Anti-Inflammatory Dietary Adherence With Biomarkers and Gut Microbiota Related to Colorectal Cancer Risk: A Retrospective Study.,2026,Food science & nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41654113,literature,PubMed,41654113,https://pubmed.ncbi.nlm.nih.gov/41654113/,10.1016/j.cireng.2026.800297,41654113,Impact of bariatric surgery on the gut microbiota and metabolomic profile of the enterohepatic axis in an experimental model of obesity.,2026,Cirugia espanola,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41599794,literature,PubMed,41599794,https://pubmed.ncbi.nlm.nih.gov/41599794/,10.3390/nu18020181,41599794,Effects of Mixed Fruits and Berries on Ameliorating Gut Microbiota and Hepatic Alterations Induced by Cafeteria Diet.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
